run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,normyield_err,ctmean,ctsigma,boil_corr,h_EL_CLEAN,p_EL_CLEAN
27660,6.449,LD2,-1.165,37.33,2.806,9.245,HMSDIS,-999,-999,-999,-999,11637.68,18.045,11598.743,17.985,10211.367,15.83,65565.968,101.6,15850.744,24.57,0.9998,0.9989,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99973,95.6484,-999,-999,-999,-999,-999,-999,-999,1.0,0.391,-999
27661,6.449,LD2,-1.165,37.33,2.806,9.245,HMSDIS,-999,-999,-999,-999,4625.873,18.344,4603.312,18.255,4056.616,16.08,26042.196,103.2,6295.55,24.96,0.9998,0.999,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99807,95.6259,-999,-999,-999,-999,-999,-999,-999,1.0,0.397,-999
27662,6.449,LD2,-1.165,37.33,2.806,9.245,HMSDIS,-999,-999,-999,-999,14046.812,18.175,13972.413,18.079,12315.96,15.93,79085.739,102.3,19116.832,24.73,1.0,0.999,-999,-999,-1.0,-1.0,17.0,-1.0,-1.0,-1.0,0.99928,95.6391,-999,-999,-999,-999,-999,-999,-999,1.0,0.394,-999
27663,6.449,LD2,-1.165,37.33,2.806,9.245,HMSDIS,-999,-999,-999,-999,2597.568,18.378,2583.252,18.276,2277.01,16.11,14623.029,103.4,3534.951,25.0,0.9999,0.9986,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99811,95.6199,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27664,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,60.256,37.578,59.895,37.353,52.919,33.002,239.39,149.29,82.165,51.241,0.9998,0.9991,0.9788,0.9804,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1096.0,280.692,815.308,13.8878,0.569446,51.2227,0.347457,1.0,0.423,34.262
27665,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,59.766,36.978,59.458,36.788,52.551,32.514,238.38,147.49,81.587,50.479,0.9997,0.9986,0.9834,0.9807,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1085.0,269.846,815.154,13.9844,0.570472,51.234,0.383112,1.0,0.417,33.699
27666,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,64.845,37.886,64.535,37.705,57.055,33.335,257.41,150.39,88.584,51.756,0.9998,0.9993,0.9822,0.9801,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1196.0,305.0,891.0,14.0905,0.552245,51.2345,0.383201,1.0,0.426,34.57
27667,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,68.501,38.558,68.19,38.383,60.308,33.947,270.63,152.33,93.652,52.715,0.9998,0.9989,0.9822,0.9805,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1237.0,322.077,914.923,13.6882,0.531438,51.2189,0.378079,1.0,0.434,35.197
27668,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,64.734,38.354,64.395,38.154,56.974,33.757,255.99,151.67,88.465,52.415,0.9999,0.9989,0.9825,0.9809,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1187.0,311.692,875.308,13.8598,0.551015,51.2178,0.37375,1.0,0.431,34.99
27669,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,23.982,38.336,23.833,38.099,21.023,33.607,95.011,151.88,32.599,52.111,1.0,0.9992,0.9774,0.9793,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,419.0,107.154,311.846,13.3617,0.885644,51.2936,0.374261,1.0,0.431,34.879
27670,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,109.97,38.201,109.46,38.025,96.791,33.622,435.7,151.35,150.34,52.224,0.9999,0.9987,0.9788,0.9801,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2015.0,507.154,1507.85,14.0564,0.422491,51.2293,0.3627,1.0,-999,35.01
27671,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,65.388,38.369,64.997,38.139,57.159,33.54,258.67,151.78,88.639,52.012,0.9998,0.9989,0.9835,0.9803,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1186.0,306.615,879.385,13.8047,0.545965,51.25,0.356891,1.0,0.428,34.89
27672,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,69.007,38.533,68.596,38.304,60.219,33.626,272.82,152.34,93.506,52.213,0.9997,0.9988,0.9775,0.9804,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1232.0,319.231,912.769,13.5771,0.527276,51.2584,0.355393,1.0,0.43,34.963
27673,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,56.436,38.387,56.117,38.17,49.449,33.635,223.2,151.82,76.896,52.305,0.9997,0.9986,0.9796,0.9788,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1058.0,261.231,796.769,14.5108,0.59798,51.2099,0.371638,1.0,0.428,34.958
27674,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,38.532,38.578,38.346,38.392,33.895,33.935,152.15,152.34,52.69,52.753,0.9999,0.9986,0.9693,0.9688,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-999,708.0,178.385,529.615,14.2741,0.724059,51.2236,0.372885,1.0,0.431,35.311
27675,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,16.865,38.548,16.787,38.37,14.858,33.96,66.649,152.33,23.092,52.781,0.9996,0.9985,0.9683,0.9692,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-999,305.0,80.0,225.0,13.8528,1.08604,51.2229,0.382614,1.0,0.431,35.285
27676,6.449,LH2,-1.165,37.33,2.806,9.245,HMSDIS,-999,-999,-999,-999,41915.392,38.222,41730.827,38.053,36932.454,33.67,165780.24,151.1,57374.25,52.31,0.9998,0.9984,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99893,95.4909,-999,-999,-999,-999,-999,-999,-999,1.0,0.426,-999
27677,6.449,LH2,-1.165,37.33,2.806,9.245,HMSDIS,-999,-999,-999,-999,41075.525,37.855,40898.43,37.691,36052.339,33.22,162924.83,150.1,55905.571,51.52,0.9997,0.9986,-999,-999,-1.0,-1.0,17.0,-1.0,-1.0,-1.0,0.99957,95.4993,-999,-999,-999,-999,-999,-999,-999,1.0,0.423,-999
27678,6.449,DUMMY,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,86.1,50.277,85.67,50.026,75.354,44.003,259.9,151.76,116.89,68.257,1.0,0.9981,0.9794,0.9799,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,362.0,55.3846,306.615,3.65251,0.227978,51.3011,0.360269,1.0,0.194,11.25
27679,6.449,DUMMY,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,83.107,49.247,82.672,48.989,72.96,43.234,252.67,149.72,113.43,67.221,0.9996,0.9984,0.9838,0.9795,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,344.0,49.5385,294.462,3.63781,0.2304,51.2683,0.359792,1.0,0.19,11.059
27680,6.449,DUMMY,-1.165,37.33,2.806,9.245,HMSDIS,-999,-999,-999,-999,59085.215,50.159,58800.378,49.917,52057.121,44.19,178378.53,151.4,80950.932,68.72,0.9998,0.9983,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99998,98.1605,-999,-999,-999,-999,-999,-999,-999,1.0,0.193,-999
27681,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,33.006,18.273,32.88,18.203,29.024,16.068,186.37,103.17,45.07,24.951,0.9997,0.9982,0.978,0.98,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1036.0,285.538,750.462,23.2985,1.0098,51.2688,0.375338,1.0,0.391,33.669
27682,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,29.741,18.191,29.637,18.127,26.011,15.909,167.02,102.15,40.326,24.665,0.9998,0.9982,0.9798,0.98,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1021.0,247.769,773.231,26.6292,1.11065,51.278,0.378662,1.0,0.389,33.35
27683,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,32.443,18.234,32.312,18.16,28.272,15.889,181.54,102.02,43.872,24.656,0.9998,0.9979,0.9821,0.9801,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1082.0,275.769,806.231,25.4654,1.04911,51.2787,0.37455,1.0,0.391,33.303
27684,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,33.382,18.298,33.2,18.199,29.188,15.999,187.42,102.73,45.375,24.873,0.9997,0.9981,0.9794,0.9796,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1079.0,276.538,802.462,24.6824,1.02027,51.2659,0.383401,1.0,0.391,33.468
27685,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,21.791,18.172,21.678,18.077,19.108,15.934,122.69,102.32,29.692,24.76,0.9999,0.9973,0.9853,0.9789,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,578.0,147.769,430.231,20.2773,1.1442,51.2266,0.375938,1.0,0.389,27.39
27686,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,42.021,18.124,41.859,18.054,36.978,15.948,237.43,102.4,57.428,24.768,0.9996,0.998,0.9827,0.9785,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1347.0,356.0,991.0,24.2057,0.90552,51.2259,0.365419,1.0,0.388,33.405
27687,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,30.601,17.984,30.487,17.917,26.94,15.832,172.97,101.65,41.824,24.58,0.9997,0.9977,0.9815,0.9792,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,979.0,253.769,725.231,24.3031,1.05892,51.2231,0.361791,1.0,0.384,33.026
27688,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,32.674,18.306,32.508,18.214,28.737,16.1,184.5,103.37,44.614,24.996,0.9997,0.9977,0.9795,0.9791,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1008.0,269.077,738.923,23.224,1.00805,51.2384,0.370488,1.0,0.392,33.593
27689,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,31.94,18.201,31.767,18.102,28.084,16.004,180.31,102.75,43.594,24.842,0.9998,0.9978,0.9787,0.9791,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1047.0,270.385,776.615,24.976,1.0509,51.2165,0.379048,1.0,0.389,33.387
27690,6.449,LD2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,32.118,18.098,31.96,18.009,28.257,15.923,181.4,102.21,43.855,24.712,0.9997,0.9982,0.9779,0.9785,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1046.0,261.692,784.308,25.0883,1.04446,51.221,0.361031,1.0,0.388,33.223
27691,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,60.694,37.276,60.395,37.093,53.072,32.595,241.83,148.52,82.278,50.532,0.9998,0.9978,0.9793,0.9763,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1105.0,275.385,829.615,14.0733,0.569276,51.3611,0.430578,1.0,0.417,34.062
27692,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,59.424,33.329,59.158,33.18,51.956,29.14,236.5,132.64,80.645,45.231,0.9999,0.9977,0.978,0.9767,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1073.0,267.615,805.385,13.9409,0.572418,51.273,0.364665,1.0,0.374,30.372
27693,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,65.058,38.196,64.706,37.989,57.025,33.48,257.78,151.34,88.624,52.032,0.9999,0.9976,0.9772,0.977,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1269.0,302.231,966.769,15.2948,0.568714,51.2321,0.376295,1.0,0.427,34.941
27694,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,68.428,38.355,67.987,38.108,60.084,33.679,270.57,151.66,93.358,52.329,0.9998,0.9981,0.9763,0.9779,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1235.0,326.154,908.846,13.6737,0.534066,51.2121,0.37032,1.0,0.428,35.078
27695,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,68.117,38.41,67.706,38.178,59.929,33.793,269.18,151.79,93.118,52.508,0.9998,0.998,0.9773,0.9775,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1178.0,314.0,864.0,13.0581,0.524018,51.2076,0.389884,1.0,0.428,35.159
27696,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,68.66,38.382,68.298,38.179,60.23,33.669,271.41,151.72,93.422,52.224,0.9998,0.9984,0.9821,0.9769,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1280.0,324.462,955.538,14.3253,0.54157,51.2511,0.389134,1.0,0.429,35.121
27697,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,72.079,38.565,71.737,38.383,62.913,33.661,284.73,152.34,97.53,52.183,0.9998,0.9978,0.9798,0.9764,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1289.0,325.692,963.308,13.7566,0.517668,51.263,0.380084,1.0,0.431,35.173
27698,6.449,LH2,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,68.099,38.546,67.779,38.365,59.545,33.704,269.14,152.34,92.554,52.388,0.9999,0.9981,0.9787,0.9769,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1194.0,319.0,875.0,13.2171,0.527288,51.2454,0.378679,1.0,0.431,35.187
27699,6.449,DUMMY,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,89.716,50.304,89.234,50.034,79.115,44.36,270.53,151.68,123.02,68.979,0.9998,0.9987,0.9821,0.9784,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,383.0,56.1538,326.846,3.74468,0.225479,51.2767,0.409249,1.0,0.194,11.372
27700,6.449,DUMMY,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,84.103,49.013,83.666,48.758,74.129,43.2,256.16,149.28,115.09,67.072,0.9998,0.9978,0.9817,0.981,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,323.0,51.2308,271.769,3.3119,0.220349,51.2767,0.348539,1.0,0.189,11.08
27701,6.449,DUMMY,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,86.473,49.609,86.081,49.384,75.766,43.466,262.12,150.38,117.5,67.412,0.9996,0.9973,0.9763,0.9762,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,381.0,50.2308,330.769,3.93787,0.233555,51.2971,0.354999,1.0,0.192,11.188
27702,6.449,DUMMY,-1.165,37.33,2.806,9.245,PI+SIDIS,-999,-999,-999,-999,87.744,49.978,87.398,49.78,76.977,43.845,265.47,151.21,119.66,68.157,0.9996,0.9969,0.9783,0.9764,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,344.0,54.9231,289.077,3.38889,0.218763,51.2869,0.365825,1.0,0.193,11.281
27703,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,69.553,39.951,69.159,39.724,61.113,35.103,261.54,150.23,94.937,54.531,0.9998,0.998,0.9829,0.9727,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,663.0,234.538,428.462,6.37081,0.388034,51.22,0.329656,1.0,0.445,272.2
27704,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,67.423,40.026,67.016,39.784,58.907,34.97,253.25,150.34,91.401,54.259,0.9998,0.998,0.9826,0.9733,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,659.0,237.615,421.385,6.46186,0.399082,51.2608,0.357348,1.0,0.447,272.1
27705,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,63.065,40.254,62.706,40.026,55.189,35.227,236.74,151.11,85.814,54.775,1.0,0.9978,0.9818,0.9723,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,645.0,215.615,429.385,7.04292,0.42189,51.2373,0.357282,1.0,0.449,273.8
27706,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,67.009,39.794,66.674,39.595,58.925,34.993,252.6,150.0,91.673,54.441,0.9999,0.9979,0.9813,0.9733,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,647.0,228.462,418.538,6.45053,0.397312,51.194,0.354858,1.0,0.444,271.0
27707,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,70.221,40.013,69.92,39.841,61.835,35.234,264.32,150.61,96.059,54.735,0.9997,0.9978,0.983,0.9726,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,677.0,247.231,429.769,6.32188,0.38808,51.2133,0.337533,1.0,0.446,272.7
27708,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,73.269,40.605,72.911,40.407,64.112,35.53,274.89,152.34,99.424,55.1,0.9997,0.9979,0.9821,0.9735,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,696.0,254.615,441.385,6.22086,0.37702,51.2279,0.35629,1.0,0.453,276.3
27709,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,74.81,40.719,74.347,40.468,65.377,35.585,279.88,152.34,101.61,55.307,0.9997,0.9978,0.9833,0.9732,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,723.0,254.923,468.077,6.47152,0.376764,51.243,0.360541,1.0,0.454,276.7
27710,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,74.534,40.669,74.094,40.429,65.509,35.744,279.19,152.34,101.9,55.606,0.9997,0.9981,0.9806,0.9713,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,774.0,256.692,517.308,7.19045,0.391604,51.2178,0.357601,1.0,0.453,276.7
27711,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,72.318,40.464,71.96,40.263,63.667,35.623,271.25,151.77,98.915,55.345,0.9998,0.9975,0.9823,0.9724,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,687.0,243.923,443.077,6.3339,0.379771,51.2199,0.384436,1.0,0.452,275.6
27712,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,68.369,39.912,68.069,39.737,59.873,34.952,257.52,150.33,92.855,54.206,0.9998,0.9975,0.9822,0.974,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,670.0,236.538,433.462,6.53959,0.395782,51.2615,0.361284,1.0,0.446,271.8
27713,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,37.03,40.599,36.871,40.424,32.358,35.477,138.95,152.34,50.258,55.102,0.9997,0.9979,0.9716,0.9617,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-999,365.0,131.0,234.0,6.60118,0.546344,51.2914,0.379219,1.0,0.453,276.4
27714,6.449,DUMMY,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,81.974,48.44,81.534,48.181,72.353,42.755,252.04,148.93,112.56,66.519,0.9998,0.9972,0.9847,0.9754,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,217.0,40.1538,176.846,2.22418,0.186583,51.2141,0.328587,1.0,0.187,134.5
27715,6.449,DUMMY,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,53.044,50.087,52.779,49.837,46.824,44.214,160.15,151.22,72.708,68.655,0.9991,0.998,0.9869,0.9784,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,141.0,27.3077,113.692,2.20371,0.23187,51.25,0.35863,1.0,0.192,139.0
27716,6.449,DUMMY,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,86.215,50.024,85.811,49.79,76.188,44.207,260.46,151.13,118.48,68.748,0.9996,0.9968,0.9832,0.9724,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,216.0,42.0769,173.923,2.08522,0.177521,51.25,0.350769,1.0,0.191,139.1
27717,6.449,DUMMY,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,123.9,49.979,123.25,49.719,108.97,43.957,374.89,151.22,169.08,68.205,0.9996,0.997,0.9854,0.9779,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,361.0,60.0769,300.923,2.49762,0.158704,51.276,0.356028,1.0,0.191,138.7
27718,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,71.024,41.069,70.671,40.865,62.35,36.053,261.16,151.01,96.997,56.088,0.9997,0.9977,0.9814,0.9722,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,714.0,242.615,471.385,6.86327,0.394101,51.1968,0.390916,1.0,0.462,279.7
27719,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,70.345,40.118,70.02,39.932,61.943,35.326,264.71,150.96,96.326,54.935,0.9999,0.9973,0.9809,0.9719,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,692.0,243.538,448.462,6.59109,0.391819,51.1734,0.388583,1.0,0.451,273.5
27720,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,64.288,39.281,64.002,39.106,56.695,34.642,243.52,148.79,88.137,53.853,0.9998,0.9971,0.9805,0.971,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,650.0,212.308,437.692,7.04483,0.415477,51.2002,0.386867,1.0,0.442,267.9
27721,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,69.572,40.182,69.169,39.949,61.31,35.41,261.58,151.08,95.307,55.046,0.9997,0.9973,0.9807,0.9723,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,691.0,239.308,451.692,6.71876,0.396182,51.2009,0.337697,1.0,0.451,273.8
27722,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,69.697,39.977,69.267,39.73,61.394,35.214,262.32,150.46,95.393,54.715,0.9998,0.9972,0.9798,0.9716,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,700.0,233.538,466.462,6.93289,0.398244,51.1914,0.370045,1.0,0.45,272.2
27723,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,72.912,40.623,72.495,40.391,64.231,35.786,273.42,152.33,99.807,55.608,0.9997,0.997,0.9804,0.9705,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,747.0,254.615,492.385,7.00093,0.393669,51.1807,0.36774,1.0,0.457,276.7
27724,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,56.417,40.251,56.136,40.051,49.719,35.473,212.34,151.5,77.248,55.114,0.9999,0.9968,0.9826,0.97,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,521.0,194.077,326.923,6.00476,0.42521,51.2126,0.345454,1.0,0.453,274.4
27725,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,68.199,39.5,67.895,39.324,60.108,34.814,258.06,149.47,93.358,54.072,0.9995,0.9973,0.9827,0.9714,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,683.0,234.769,448.231,6.8,0.401684,51.1886,0.3956,1.0,0.445,269.5
27726,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,64.965,39.646,64.658,39.459,57.232,34.927,245.36,149.73,88.892,54.248,0.9998,0.9967,0.982,0.9715,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,652.0,219.0,433.0,6.89496,0.41182,51.1815,0.402709,1.0,0.446,270.4
27727,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,36.191,39.71,35.974,39.473,31.839,34.935,136.55,149.83,49.461,54.271,0.9998,0.9973,0.981,0.9718,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,391.0,126.538,264.462,7.56667,0.572757,51.2427,0.409054,1.0,0.448,270.5
27728,6.449,LH2,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,70.86,39.952,70.439,39.715,62.345,35.151,266.97,150.52,96.832,54.596,0.9998,0.9973,0.981,0.972,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,723.0,246.231,476.769,6.96535,0.397942,51.36,0.342018,1.0,0.449,272.4
27730,6.449,DUMMY,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,81.06,48.759,80.728,48.559,71.64,43.093,247.63,148.95,111.25,66.92,0.9998,0.9982,0.9806,0.9712,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,221.0,43.0769,177.923,2.26983,0.191069,51.2472,0.346771,1.0,0.191,135.6
27731,6.449,DUMMY,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,91.51,50.516,91.166,50.326,80.897,44.657,275.96,152.33,125.65,69.363,1.0,0.9968,0.987,0.974,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,235.0,45.4615,189.538,2.13458,0.173923,51.2341,0.356627,1.0,0.197,140.5
27732,6.449,DUMMY,-1.165,37.33,-2.806,9.245,PI-SIDIS,-999,-999,-999,-999,80.252,48.823,79.874,48.593,70.894,43.13,245.23,149.19,110.12,67.0,0.9998,0.9988,0.9855,0.9758,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,217.0,40.1538,176.846,2.26951,0.190386,51.1888,0.346027,1.0,0.191,135.7
