z_label,pass,pt_bin,phi_bin,pt_lo,pt_hi,pt_center,phi_lo_rad,phi_hi_rad,phi_center_rad,random_subtracted_counts,coin_counts_raw,random_avg_counts,n_runs,n_manifests,n_groups
z0p67,pass5,9,12,0.09,0.1,0.095,1.0471976,1.134464,1.0908308,34.5,43,8.5,24,4,4
z0p67,pass5,10,12,0.1,0.11,0.105,1.0471976,1.134464,1.0908308,31.5,39,7.5,24,4,4
z0p67,pass5,11,12,0.11,0.12,0.115,1.0471976,1.134464,1.0908308,28.5,36,7.5,24,4,4
z0p67,pass5,12,12,0.12,0.13,0.125,1.0471976,1.134464,1.0908308,36.5,45,8.5,24,4,4
z0p67,pass5,13,12,0.13,0.14,0.135,1.0471976,1.134464,1.0908308,39.5,47,7.5,24,4,4
z0p67,pass5,14,12,0.14,0.15,0.145,1.0471976,1.134464,1.0908308,27,34,7,24,4,4
z0p67,pass5,15,12,0.15,0.16,0.155,1.0471976,1.134464,1.0908308,18.75,28,9.25,24,4,4
z0p67,pass5,16,12,0.16,0.17,0.165,1.0471976,1.134464,1.0908308,24,28,4,24,4,4
z0p67,pass5,17,12,0.17,0.18,0.175,1.0471976,1.134464,1.0908308,22.25,26,3.75,24,4,4
z0p67,pass5,18,12,0.18,0.19,0.185,1.0471976,1.134464,1.0908308,9.75,16,6.25,24,4,4
z0p67,pass5,19,12,0.19,0.2,0.195,1.0471976,1.134464,1.0908308,9.25,15,5.75,24,4,4
z0p67,pass5,20,12,0.2,0.21,0.205,1.0471976,1.134464,1.0908308,10,13,3,24,4,4
z0p67,pass5,21,12,0.21,0.22,0.215,1.0471976,1.134464,1.0908308,16,17,1,24,4,4
z0p67,pass5,22,12,0.22,0.23,0.225,1.0471976,1.134464,1.0908308,5.75,9,3.25,24,4,4
z0p67,pass5,23,12,0.23,0.24,0.235,1.0471976,1.134464,1.0908308,11,14,3,24,4,4
z0p67,pass5,24,12,0.24,0.25,0.245,1.0471976,1.134464,1.0908308,7.25,9,1.75,24,4,4
z0p67,pass5,25,12,0.25,0.26,0.255,1.0471976,1.134464,1.0908308,5.75,8,2.25,24,4,4
z0p67,pass5,26,12,0.26,0.27,0.265,1.0471976,1.134464,1.0908308,4.75,6,1.25,24,4,4
z0p67,pass5,27,12,0.27,0.28,0.275,1.0471976,1.134464,1.0908308,3.5,5,1.5,24,4,4
z0p67,pass5,28,12,0.28,0.29,0.285,1.0471976,1.134464,1.0908308,0.25,3,2.75,24,4,4
z0p67,pass5,29,12,0.29,0.3,0.295,1.0471976,1.134464,1.0908308,3,4,1,24,4,4
z0p67,pass5,30,12,0.3,0.31,0.305,1.0471976,1.134464,1.0908308,4.5,6,1.5,24,4,4
z0p67,pass5,31,12,0.31,0.32,0.315,1.0471976,1.134464,1.0908308,6,7,1,24,4,4
z0p67,pass5,32,12,0.32,0.33,0.325,1.0471976,1.134464,1.0908308,1,2,1,24,4,4
z0p67,pass5,33,12,0.33,0.34,0.335,1.0471976,1.134464,1.0908308,2,3,1,24,4,4
z0p67,pass5,34,12,0.34,0.35,0.345,1.0471976,1.134464,1.0908308,3.25,4,0.75,24,4,4
z0p67,pass5,35,12,0.35,0.36,0.355,1.0471976,1.134464,1.0908308,2.25,3,0.75,24,4,4
z0p67,pass5,36,12,0.36,0.37,0.365,1.0471976,1.134464,1.0908308,0.5,1,0.5,24,4,4
z0p67,pass5,37,12,0.37,0.38,0.375,1.0471976,1.134464,1.0908308,2.25,3,0.75,24,4,4
z0p67,pass5,38,12,0.38,0.39,0.385,1.0471976,1.134464,1.0908308,1,2,1,24,4,4
z0p67,pass5,39,12,0.39,0.4,0.395,1.0471976,1.134464,1.0908308,3.5,4,0.5,24,4,4
z0p67,pass5,40,12,0.4,0.41,0.405,1.0471976,1.134464,1.0908308,3.25,4,0.75,24,4,4
z0p67,pass5,41,12,0.41,0.42,0.415,1.0471976,1.134464,1.0908308,0.25,1,0.75,24,4,4
z0p67,pass5,42,12,0.42,0.43,0.425,1.0471976,1.134464,1.0908308,0.5,1,0.5,24,4,4
z0p67,pass5,43,12,0.43,0.44,0.435,1.0471976,1.134464,1.0908308,-0.25,0,0.25,24,4,4
z0p67,pass5,44,12,0.44,0.45,0.445,1.0471976,1.134464,1.0908308,1,1,0,24,4,4
z0p67,pass5,45,12,0.45,0.46,0.455,1.0471976,1.134464,1.0908308,-0.75,0,0.75,24,4,4
z0p67,pass5,46,12,0.46,0.47,0.465,1.0471976,1.134464,1.0908308,1.5,2,0.5,24,4,4
z0p67,pass5,47,12,0.47,0.48,0.475,1.0471976,1.134464,1.0908308,0.5,1,0.5,24,4,4
z0p67,pass5,48,12,0.48,0.49,0.485,1.0471976,1.134464,1.0908308,2,2,0,24,4,4
z0p67,pass5,49,12,0.49,0.5,0.495,1.0471976,1.134464,1.0908308,2,2,0,24,4,4
z0p67,pass5,50,12,0.5,0.51,0.505,1.0471976,1.134464,1.0908308,2,2,0,24,4,4
z0p67,pass5,51,12,0.51,0.52,0.515,1.0471976,1.134464,1.0908308,1.5,2,0.5,24,4,4
z0p67,pass5,52,12,0.52,0.53,0.525,1.0471976,1.134464,1.0908308,-0.25,0,0.25,24,4,4
z0p67,pass5,53,12,0.53,0.54,0.535,1.0471976,1.134464,1.0908308,-0.25,0,0.25,24,4,4
z0p67,pass5,54,12,0.54,0.55,0.545,1.0471976,1.134464,1.0908308,1.75,2,0.25,24,4,4
z0p67,pass5,55,12,0.55,0.56,0.555,1.0471976,1.134464,1.0908308,0,1,1,24,4,4
z0p67,pass5,56,12,0.56,0.57,0.565,1.0471976,1.134464,1.0908308,2.5,3,0.5,24,4,4
z0p67,pass5,57,12,0.57,0.58,0.575,1.0471976,1.134464,1.0908308,1.75,2,0.25,24,4,4
z0p67,pass5,58,12,0.58,0.59,0.585,1.0471976,1.134464,1.0908308,0.75,1,0.25,24,4,4
z0p67,pass5,59,12,0.59,0.6,0.595,1.0471976,1.134464,1.0908308,3.75,4,0.25,24,4,4
z0p67,pass5,0,13,0,0.01,0.005,1.134464,1.2217305,1.1780972,8.25,9,0.75,24,4,4
z0p67,pass5,1,13,0.01,0.02,0.015,1.134464,1.2217305,1.1780972,17.75,19,1.25,24,4,4
z0p67,pass5,2,13,0.02,0.03,0.025,1.134464,1.2217305,1.1780972,25,28,3,24,4,4
z0p67,pass5,3,13,0.03,0.04,0.035,1.134464,1.2217305,1.1780972,27.75,32,4.25,24,4,4
z0p67,pass5,4,13,0.04,0.05,0.045,1.134464,1.2217305,1.1780972,28,35,7,24,4,4
z0p67,pass5,5,13,0.05,0.06,0.055,1.134464,1.2217305,1.1780972,26.75,35,8.25,24,4,4
z0p67,pass5,6,13,0.06,0.07,0.065,1.134464,1.2217305,1.1780972,33.75,43,9.25,24,4,4
z0p67,pass5,7,13,0.07,0.08,0.075,1.134464,1.2217305,1.1780972,40,48,8,24,4,4
z0p67,pass5,8,13,0.08,0.09,0.085,1.134464,1.2217305,1.1780972,36,46,10,24,4,4
z0p67,pass5,9,13,0.09,0.1,0.095,1.134464,1.2217305,1.1780972,33.75,46,12.25,24,4,4
z0p67,pass5,10,13,0.1,0.11,0.105,1.134464,1.2217305,1.1780972,51.75,62,10.25,24,4,4
z0p67,pass5,11,13,0.11,0.12,0.115,1.134464,1.2217305,1.1780972,42,54,12,24,4,4
z0p67,pass5,12,13,0.12,0.13,0.125,1.134464,1.2217305,1.1780972,22.5,30,7.5,24,4,4
z0p67,pass5,13,13,0.13,0.14,0.135,1.134464,1.2217305,1.1780972,35.5,45,9.5,24,4,4
z0p67,pass5,14,13,0.14,0.15,0.145,1.134464,1.2217305,1.1780972,40.75,49,8.25,24,4,4
z0p67,pass5,15,13,0.15,0.16,0.155,1.134464,1.2217305,1.1780972,39,47,8,24,4,4
z0p67,pass5,16,13,0.16,0.17,0.165,1.134464,1.2217305,1.1780972,37.75,46,8.25,24,4,4
z0p67,pass5,17,13,0.17,0.18,0.175,1.134464,1.2217305,1.1780972,23,35,12,24,4,4
z0p67,pass5,18,13,0.18,0.19,0.185,1.134464,1.2217305,1.1780972,11.25,19,7.75,24,4,4
z0p67,pass5,19,13,0.19,0.2,0.195,1.134464,1.2217305,1.1780972,17.75,22,4.25,24,4,4
z0p67,pass5,20,13,0.2,0.21,0.205,1.134464,1.2217305,1.1780972,14,19,5,24,4,4
z0p67,pass5,21,13,0.21,0.22,0.215,1.134464,1.2217305,1.1780972,24,29,5,24,4,4
z0p67,pass5,22,13,0.22,0.23,0.225,1.134464,1.2217305,1.1780972,14.25,18,3.75,24,4,4
z0p67,pass5,23,13,0.23,0.24,0.235,1.134464,1.2217305,1.1780972,14.75,20,5.25,24,4,4
z0p67,pass5,24,13,0.24,0.25,0.245,1.134464,1.2217305,1.1780972,14.25,16,1.75,24,4,4
z0p67,pass5,25,13,0.25,0.26,0.255,1.134464,1.2217305,1.1780972,14.75,18,3.25,24,4,4
z0p67,pass5,26,13,0.26,0.27,0.265,1.134464,1.2217305,1.1780972,14.5,17,2.5,24,4,4
z0p67,pass5,27,13,0.27,0.28,0.275,1.134464,1.2217305,1.1780972,3.25,7,3.75,24,4,4
z0p67,pass5,28,13,0.28,0.29,0.285,1.134464,1.2217305,1.1780972,6,9,3,24,4,4
z0p67,pass5,29,13,0.29,0.3,0.295,1.134464,1.2217305,1.1780972,13.25,14,0.75,24,4,4
z0p67,pass5,30,13,0.3,0.31,0.305,1.134464,1.2217305,1.1780972,8.25,10,1.75,24,4,4
z0p67,pass5,31,13,0.31,0.32,0.315,1.134464,1.2217305,1.1780972,7.25,9,1.75,24,4,4
z0p67,pass5,32,13,0.32,0.33,0.325,1.134464,1.2217305,1.1780972,7.5,9,1.5,24,4,4
z0p67,pass5,33,13,0.33,0.34,0.335,1.134464,1.2217305,1.1780972,3,5,2,24,4,4
z0p67,pass5,34,13,0.34,0.35,0.345,1.134464,1.2217305,1.1780972,1.5,3,1.5,24,4,4
z0p67,pass5,35,13,0.35,0.36,0.355,1.134464,1.2217305,1.1780972,0.5,3,2.5,24,4,4
z0p67,pass5,36,13,0.36,0.37,0.365,1.134464,1.2217305,1.1780972,1.75,3,1.25,24,4,4
z0p67,pass5,37,13,0.37,0.38,0.375,1.134464,1.2217305,1.1780972,-1,1,2,24,4,4
z0p67,pass5,38,13,0.38,0.39,0.385,1.134464,1.2217305,1.1780972,3.25,4,0.75,24,4,4
z0p67,pass5,39,13,0.39,0.4,0.395,1.134464,1.2217305,1.1780972,5.5,6,0.5,24,4,4
z0p67,pass5,40,13,0.4,0.41,0.405,1.134464,1.2217305,1.1780972,5.25,6,0.75,24,4,4
z0p67,pass5,41,13,0.41,0.42,0.415,1.134464,1.2217305,1.1780972,-1.25,0,1.25,24,4,4
z0p67,pass5,42,13,0.42,0.43,0.425,1.134464,1.2217305,1.1780972,0.75,1,0.25,24,4,4
z0p67,pass5,43,13,0.43,0.44,0.435,1.134464,1.2217305,1.1780972,-0.5,1,1.5,24,4,4
z0p67,pass5,44,13,0.44,0.45,0.445,1.134464,1.2217305,1.1780972,4.5,5,0.5,24,4,4
z0p67,pass5,45,13,0.45,0.46,0.455,1.134464,1.2217305,1.1780972,0.75,2,1.25,24,4,4
z0p67,pass5,46,13,0.46,0.47,0.465,1.134464,1.2217305,1.1780972,-0.25,1,1.25,24,4,4
z0p67,pass5,47,13,0.47,0.48,0.475,1.134464,1.2217305,1.1780972,4.25,5,0.75,24,4,4
z0p67,pass5,48,13,0.48,0.49,0.485,1.134464,1.2217305,1.1780972,3.75,5,1.25,24,4,4
z0p67,pass5,49,13,0.49,0.5,0.495,1.134464,1.2217305,1.1780972,0.75,1,0.25,24,4,4
z0p67,pass5,50,13,0.5,0.51,0.505,1.134464,1.2217305,1.1780972,1.75,2,0.25,24,4,4
z0p67,pass5,51,13,0.51,0.52,0.515,1.134464,1.2217305,1.1780972,3,4,1,24,4,4
z0p67,pass5,52,13,0.52,0.53,0.525,1.134464,1.2217305,1.1780972,1.25,2,0.75,24,4,4
z0p67,pass5,53,13,0.53,0.54,0.535,1.134464,1.2217305,1.1780972,0.25,1,0.75,24,4,4
z0p67,pass5,54,13,0.54,0.55,0.545,1.134464,1.2217305,1.1780972,3.5,4,0.5,24,4,4
z0p67,pass5,55,13,0.55,0.56,0.555,1.134464,1.2217305,1.1780972,1.25,2,0.75,24,4,4
z0p67,pass5,56,13,0.56,0.57,0.565,1.134464,1.2217305,1.1780972,2.5,4,1.5,24,4,4
z0p67,pass5,57,13,0.57,0.58,0.575,1.134464,1.2217305,1.1780972,2,3,1,24,4,4
z0p67,pass5,58,13,0.58,0.59,0.585,1.134464,1.2217305,1.1780972,2.75,3,0.25,24,4,4
z0p67,pass5,59,13,0.59,0.6,0.595,1.134464,1.2217305,1.1780972,-0.5,0,0.5,24,4,4
z0p67,pass5,0,14,0,0.01,0.005,1.2217305,1.3089969,1.2653637,1.75,3,1.25,24,4,4
z0p67,pass5,1,14,0.01,0.02,0.015,1.2217305,1.3089969,1.2653637,6.25,10,3.75,24,4,4
z0p67,pass5,2,14,0.02,0.03,0.025,1.2217305,1.3089969,1.2653637,19.5,25,5.5,24,4,4
z0p67,pass5,3,14,0.03,0.04,0.035,1.2217305,1.3089969,1.2653637,34.25,39,4.75,24,4,4
z0p67,pass5,4,14,0.04,0.05,0.045,1.2217305,1.3089969,1.2653637,27.25,34,6.75,24,4,4
z0p67,pass5,5,14,0.05,0.06,0.055,1.2217305,1.3089969,1.2653637,33,43,10,24,4,4
z0p67,pass5,6,14,0.06,0.07,0.065,1.2217305,1.3089969,1.2653637,37.5,49,11.5,24,4,4
z0p67,pass5,7,14,0.07,0.08,0.075,1.2217305,1.3089969,1.2653637,36.75,49,12.25,24,4,4
z0p67,pass5,8,14,0.08,0.09,0.085,1.2217305,1.3089969,1.2653637,58.5,67,8.5,24,4,4
z0p67,pass5,9,14,0.09,0.1,0.095,1.2217305,1.3089969,1.2653637,37,49,12,24,4,4
z0p67,pass5,10,14,0.1,0.11,0.105,1.2217305,1.3089969,1.2653637,43,55,12,24,4,4
z0p67,pass5,11,14,0.11,0.12,0.115,1.2217305,1.3089969,1.2653637,34.75,48,13.25,24,4,4
z0p67,pass5,12,14,0.12,0.13,0.125,1.2217305,1.3089969,1.2653637,33.75,47,13.25,24,4,4
z0p67,pass5,13,14,0.13,0.14,0.135,1.2217305,1.3089969,1.2653637,47.25,57,9.75,24,4,4
z0p67,pass5,14,14,0.14,0.15,0.145,1.2217305,1.3089969,1.2653637,41.5,53,11.5,24,4,4
z0p67,pass5,15,14,0.15,0.16,0.155,1.2217305,1.3089969,1.2653637,44,57,13,24,4,4
z0p67,pass5,16,14,0.16,0.17,0.165,1.2217305,1.3089969,1.2653637,52.5,63,10.5,24,4,4
z0p67,pass5,17,14,0.17,0.18,0.175,1.2217305,1.3089969,1.2653637,35.75,46,10.25,24,4,4
z0p67,pass5,18,14,0.18,0.19,0.185,1.2217305,1.3089969,1.2653637,52.25,63,10.75,24,4,4
z0p67,pass5,19,14,0.19,0.2,0.195,1.2217305,1.3089969,1.2653637,36.25,46,9.75,24,4,4
z0p67,pass5,20,14,0.2,0.21,0.205,1.2217305,1.3089969,1.2653637,36,45,9,24,4,4
z0p67,pass5,21,14,0.21,0.22,0.215,1.2217305,1.3089969,1.2653637,32.25,41,8.75,24,4,4
z0p67,pass5,22,14,0.22,0.23,0.225,1.2217305,1.3089969,1.2653637,34.25,42,7.75,24,4,4
z0p67,pass5,23,14,0.23,0.24,0.235,1.2217305,1.3089969,1.2653637,33.75,43,9.25,24,4,4
z0p67,pass5,24,14,0.24,0.25,0.245,1.2217305,1.3089969,1.2653637,24.25,32,7.75,24,4,4
z0p67,pass5,25,14,0.25,0.26,0.255,1.2217305,1.3089969,1.2653637,30.25,39,8.75,24,4,4
z0p67,pass5,26,14,0.26,0.27,0.265,1.2217305,1.3089969,1.2653637,20.75,26,5.25,24,4,4
z0p67,pass5,27,14,0.27,0.28,0.275,1.2217305,1.3089969,1.2653637,20,27,7,24,4,4
z0p67,pass5,28,14,0.28,0.29,0.285,1.2217305,1.3089969,1.2653637,17.5,21,3.5,24,4,4
z0p67,pass5,29,14,0.29,0.3,0.295,1.2217305,1.3089969,1.2653637,15,20,5,24,4,4
z0p67,pass5,30,14,0.3,0.31,0.305,1.2217305,1.3089969,1.2653637,11.25,15,3.75,24,4,4
z0p67,pass5,31,14,0.31,0.32,0.315,1.2217305,1.3089969,1.2653637,13.25,16,2.75,24,4,4
z0p67,pass5,32,14,0.32,0.33,0.325,1.2217305,1.3089969,1.2653637,7.5,10,2.5,24,4,4
z0p67,pass5,33,14,0.33,0.34,0.335,1.2217305,1.3089969,1.2653637,12,14,2,24,4,4
z0p67,pass5,34,14,0.34,0.35,0.345,1.2217305,1.3089969,1.2653637,8.75,11,2.25,24,4,4
z0p67,pass5,35,14,0.35,0.36,0.355,1.2217305,1.3089969,1.2653637,4.5,6,1.5,24,4,4
z0p67,pass5,36,14,0.36,0.37,0.365,1.2217305,1.3089969,1.2653637,5.25,7,1.75,24,4,4
z0p67,pass5,37,14,0.37,0.38,0.375,1.2217305,1.3089969,1.2653637,4.5,6,1.5,24,4,4
z0p67,pass5,38,14,0.38,0.39,0.385,1.2217305,1.3089969,1.2653637,13,14,1,24,4,4
z0p67,pass5,39,14,0.39,0.4,0.395,1.2217305,1.3089969,1.2653637,2.5,4,1.5,24,4,4
z0p67,pass5,40,14,0.4,0.41,0.405,1.2217305,1.3089969,1.2653637,1.5,4,2.5,24,4,4
z0p67,pass5,41,14,0.41,0.42,0.415,1.2217305,1.3089969,1.2653637,0,2,2,24,4,4
z0p67,pass5,42,14,0.42,0.43,0.425,1.2217305,1.3089969,1.2653637,0.25,2,1.75,24,4,4
z0p67,pass5,43,14,0.43,0.44,0.435,1.2217305,1.3089969,1.2653637,9.5,10,0.5,24,4,4
z0p67,pass5,44,14,0.44,0.45,0.445,1.2217305,1.3089969,1.2653637,0.5,3,2.5,24,4,4
z0p67,pass5,45,14,0.45,0.46,0.455,1.2217305,1.3089969,1.2653637,8.75,9,0.25,24,4,4
z0p67,pass5,46,14,0.46,0.47,0.465,1.2217305,1.3089969,1.2653637,3.25,5,1.75,24,4,4
z0p67,pass5,47,14,0.47,0.48,0.475,1.2217305,1.3089969,1.2653637,2.25,3,0.75,24,4,4
z0p67,pass5,48,14,0.48,0.49,0.485,1.2217305,1.3089969,1.2653637,6.5,7,0.5,24,4,4
z0p67,pass5,49,14,0.49,0.5,0.495,1.2217305,1.3089969,1.2653637,0.25,2,1.75,24,4,4
z0p67,pass5,50,14,0.5,0.51,0.505,1.2217305,1.3089969,1.2653637,0,2,2,24,4,4
z0p67,pass5,51,14,0.51,0.52,0.515,1.2217305,1.3089969,1.2653637,0.75,1,0.25,24,4,4
z0p67,pass5,52,14,0.52,0.53,0.525,1.2217305,1.3089969,1.2653637,3.5,4,0.5,24,4,4
z0p67,pass5,53,14,0.53,0.54,0.535,1.2217305,1.3089969,1.2653637,2,3,1,24,4,4
z0p67,pass5,54,14,0.54,0.55,0.545,1.2217305,1.3089969,1.2653637,0.75,2,1.25,24,4,4
z0p67,pass5,55,14,0.55,0.56,0.555,1.2217305,1.3089969,1.2653637,3,4,1,24,4,4
z0p67,pass5,56,14,0.56,0.57,0.565,1.2217305,1.3089969,1.2653637,6.75,8,1.25,24,4,4
